A rainy day I was cycling downhill and a car door suddenly opened and while trying to avoid it the back wheels of my bike got caught in the tram tracks. I somersaulted but had no injuries.,fear
On the way home from Marstrand I was driving behind my father's car. Another car tried to push in front of my father and he was forced to swerve and he thus collided the car with a pillar. The other car drove off without even seeing what had happened.,anger
My girlfriend who had spent 6 months abroad broke off our relationship by letter.,sadness
At the police centre a man between 4050 was brought in. He was very drunk and in all likelihood had not slept indoors for a long time and had relieved himself in his trousers.,disgust
A customer at the shop where I worked came in and asked if the goods that he had ordered had arrived. I had totally forgotten about this order and I tried to offer weak excuses.,shame
I was 45 years old when I hid the bicycle keys of a not very good friend. After a few hours I pretended that I had found it.,guilt
When I was at the endofterm party last week and had fun was happy and sang and drank only soft drinks. It is possible to have a good time without alcohol.,joy
Last Summer I was walking along the beach in a bikini and an awful man came cycling after me. He was shouting and I ran as fast as my legs could carry me.,fear
In a course I thought that I deserved good marks but I only got ordinary marks with no justification as to why I was given these marks.,anger
When I crashed my car and it had to be scrapped then. It was my fault and I feel depressed as I miss the car.,sadness
I had some sort of a stomach virus last week and I vomited in college in the morning then in the cake shop three times during the trip home and again when I got home.,disgust
When I was an evening school teacher it was my job to make the coffee but I was not able to get the coffee ready on time and I thus arrived half an hour late to the class. On top of this the coffee was undrinkable.,shame
Many years ago a friend wanted me to with her to southern Europe and I preferred to travel alone. I felt guilty because I wanted to go on my own.,guilt
